0.015852350640590474,Alexander [R-TN]
0.10148506055456645,Baldwin [D-WI]
0.04931157931667714,Barrasso [R-WY]
0.015852350640590474,Bennet [D-CO]
0.015852350640590474,Blackburn [R-TN]
0.06967408098874701,Blumenthal [D-CT]
0.015852350640590474,Blunt [R-MO]
0.016694506768371843,Booker [D-NJ]
0.020472010698032186,Boozman [R-AR]
0.0169752254776323,Braun [R-IN]
0.018001300759756728,Brown [D-OH]
0.10196775098838073,Burr [R-NC]
0.016814814786626324,Cantwell [D-WA]
0.10369272733254223,Capito [R-WV]
0.29543588272577304,Cardin [D-MD]
0.04031647202833537,Carper [D-DE]
0.12159430129792596,Casey [D-PA]
0.03111434293019331,Cassidy [R-LA]
0.283342575426285,Collins [R-ME]
0.015852350640590474,Coons [D-DE]
0.7122856966334222,Cornyn [R-TX]
0.12978872156254423,Cortez [D-NV]
0.015852350640590474,Cotton [R-AR]
0.015852350640590474,Cramer [R-ND]
0.015852350640590474,Crapo [R-ID]
0.015852350640590474,Cruz [R-TX]
0.046376335219796144,Daines [R-MT]
0.041098417642624084,Duckworth [D-IL]
0.015852350640590474,Durbin [D-IL]
0.023159198630152127,Enzi [R-WY]
0.015852350640590474,Ernst [R-IA]
0.015852350640590474,Feinstein [D-CA]
0.03165241650622251,Fischer [R-NE]
0.3891635493406357,Gardner [R-CO]
0.015852350640590474,Gillibrand [D-NY]
0.16074107892869305,Graham [R-SC]
0.19769617463388542,Grassley [R-IA]
0.015852350640590474,Harris [D-CA]
0.015852350640590474,Hassan [D-NH]
0.15551187971723582,Hawley [R-MO]
0.015852350640590474,Heinrich [D-NM]
0.015852350640590474,Hirono [D-HI]
0.0418365652106397,Hoeven [R-ND]
0.015852350640590474,Hyde-Smith [R-MS]
0.015852350640590474,Inhofe [R-OK]
0.5718086991140118,Isakson [R-GA]
0.06681405264369826,Johnson [R-WI]
0.015852350640590474,Jones [D-AL]
0.017077305008272467,Kaine [D-VA]
0.015852350640590474,Kelly [D-AZ]
0.10572806072330729,Kennedy [R-LA]
0.015852350640590474,King [I-ME]
0.015852350640590474,Klobuchar [D-MN]
0.015852350640590474,Lankford [R-OK]
0.015852350640590474,Leahy [D-VT]
0.0214667248257996,Lee [R-UT]
0.015852350640590474,Loeffler [R-GA]
0.020049437223098137,Manchin [D-WV]
0.015852350640590474,Markey [D-MA]
0.015852350640590474,McConnell [R-KY]
0.015852350640590474,McSally [R-AZ]
0.015852350640590474,Menendez [D-NJ]
0.14543340183363662,Merkley [D-OR]
0.33975283644881377,Moran [R-KS]
0.19101003296989114,Murkowski [R-AK]
0.015852350640590474,Murphy [D-CT]
0.015852350640590474,Murray [D-WA]
0.015852350640590474,Paul [R-KY]
0.017976426058500507,Perdue [R-GA]
0.302175293206157,Peters [D-MI]
0.016872424350310024,Portman [R-OH]
0.015852350640590474,Reed [D-RI]
0.015852350640590474,Risch [R-ID]
0.04049376451834613,Roberts [R-KS]
0.015852350640590474,Romney [R-UT]
0.035609244746338316,Rosen [D-NV]
0.015852350640590474,Rounds [R-SD]
1.0,Rubio [R-FL]
0.015852350640590474,Sanders [I-VT]
0.015852350640590474,Sasse [R-NE]
0.015852350640590474,Schatz [D-HI]
0.015852350640590474,Schumer [D-NY]
0.015852350640590474,Scott [R-FL]
0.22764026876788318,Scott [R-SC]
0.7092309850235462,Shaheen [D-NH]
0.015852350640590474,Shelby [R-AL]
0.24587300028652243,Sinema [D-AZ]
0.016316988504193986,Smith [D-MN]
0.015852350640590474,Stabenow [D-MI]
0.2838226933146367,Sullivan [R-AK]
0.3770609859784231,Tester [D-MT]
0.6450471787479369,Thune [R-SD]
0.015852350640590474,Tillis [R-NC]
0.03175314388724233,Toomey [R-PA]
0.08982430339180716,Udall [D-NM]
0.015852350640590474,Van [D-MD]
0.015852350640590474,Warner [D-VA]
0.16712580022334933,Warren [D-MA]
0.43227047896450477,Whitehouse [D-RI]
0.5785670703833172,Wicker [R-MS]
0.015852350640590474,Wyden [D-OR]
0.015852350640590474,Young [R-IN]
